author,comment,likes,published_at
@BedulbedulBedul-p7b,yang penting ambil uang y..orang awam manah pahaamm..kapan LG..bisa bantu rakyat kecil gw dukung 100%😄😄,0,2025-05-05T15:42:01Z
@simsonroy4445,"Mungkin retina itu mau di pasang untuk robot.😂😂 
Jdi robot2 itu punya nama dan id khusus..",0,2025-05-05T15:35:16Z
@ockyku,Dengan adanya kejadian ini? Masih yakin menuju Indonesia emas?,0,2025-05-05T15:29:30Z
@dewandaru14,Bukti nyata pernyataan World Bank Sebut Kemiskinan Indonesia Capai 60% itu nyata,98,2025-05-05T15:28:22Z
@amorfati..,Strategi marketing S3,0,2025-05-05T15:26:45Z
@wildcats_12,Untuk org2 yg sangat2 kekurangan nominal itu sangat besar . untuk semisal datanya bocor pun ga ada kerugian .karena mereka tidak memiliki apapun .dan untuk data scan retina di negara ini pun entah kapan dipakainya,0,2025-05-05T15:05:08Z
@ybintangh,"Percayalah, bakal menyesal dikemudian hari!",4,2025-05-05T15:01:05Z
@VideoSetinganatauAsli,"Mana nichhhhh yang katanya buka lapangan kerjaaaaa .....???????????? 

Janji tinggal janji.. S1 maksimal pelamar dibawah umur 30 tahun... Kalau umur diatas 36 tahun masih bisa ngelamar  kerja kagak breeeee ???????????????",0,2025-05-05T14:51:09Z
@MuhripDoang,"Bagi yg udh login di apl tsb khususnya yg memiliki  tabungan di bank, mulailah utk berhati2 ada udang dibalik batu.
Oo iya satu lagi, dlm penomena sprti ini kita tdk bs sepenuhnya menyalahkan negara Krn pd dsrnya segala  keputusan ada pd diri kita masing2, jika ingin sukses maka kita musti kerja keras kita mesti punya prinsip kalau org lain bisa kenapa kita tidak, semoga Yg Maha kuasa egera membuka jalan tuk menuju hidup yg lebih baik terlebih bagi saudara2 kita yg masih kurang beruntung, aamiin 🤲🤲🤲",17,2025-05-05T14:48:30Z
@dhandyardiansyah6292,Siap - siap Nanti ada yg ke rumah DC pinjol belain uang 800 rb ogahh amatt...!!!,0,2025-05-05T14:46:05Z
@kakakiri2601,Awokawok,0,2025-05-05T14:41:08Z
@Aku_suroboyo-1,kasian Hercules gk bisa ikut 😂,0,2025-05-05T14:41:01Z
@SuwarnoSuwarno-w9y,Gak bahaya ta sulitnya mencari pekerjaan indentitasnya di jual lama lama Indonesia tanpa tuan,0,2025-05-05T14:39:56Z
@ss-ip1qp,"NKRI harga nego ... 
Kemiskinan pasti akan dipelihara, kalau ada yang bikin kebijakan ga waras rakyat ga bisa protes. Protes dalam keadaan perut kosong melelehkan akhirnya terima bansos jadi penurut. Seperti itu lah kondisi nya .",4,2025-05-05T14:39:12Z
@CPFARID007,Bodo amat,0,2025-05-05T14:37:47Z
@Jemmy_BengkelKu,Rekam data retina,0,2025-05-05T14:32:03Z
@januarizqiofficial,Perasaan data kita di kominfo udah jebol diluar negri ??,9,2025-05-05T14:30:05Z
@cettaearly,Sdm konoha lebih parah dr prindavan,0,2025-05-05T14:27:13Z
@SugiArto-u6c,Kita punya ribuan triliun harusnya bisa menciptakan ribuan pekerjaan untuk rakyat !,0,2025-05-05T14:20:57Z
@pitthipat,"Beras krisis bisa di cari, 60,3% kemiskinan ya malu le",0,2025-05-05T14:20:47Z
@apeyepeye,"Namanya SDM rendah... kepengen dapat duit instan ya bgitu... dulu manusia jual diri jdi budak, sekarang manusia jual data diri... sebagai budak perusahaan...",1,2025-05-05T14:20:41Z
@gunawanal5751,"apakah tahu codingan sebuah aplikasi  , tidak mengirim data secara sembunyi ? apa bisa memastikan aman , apa tahu isi sebuah aplikasi sedangkan aplikasi itu bukan milik kita? jangan cuma katanya katanya aman doang",0,2025-05-05T14:17:58Z
@ShrSuhartopwr,Bukti  gagalnya pemerintah  dlm  menangani  kemiskinan  terbukti  75 %  rakyatnya miskin,0,2025-05-05T14:17:52Z
@AniLiemarda,Jangan lakuin ya bahaya untuk data datamu. Resiko Identitasmu bisa disalahgunakan.,2,2025-05-05T14:16:57Z
@andamsstudio,"Tanpa ikut worldcoin pun, data kalian sudah bocor melalui aplikasi google yang kalian gunakan",0,2025-05-05T14:16:34Z
@hamidsofyan7316,Orang miskin wajib vaksitomi,0,2025-05-05T14:15:01Z
@tuniarohulu7641,Bukti negara gagal,1,2025-05-05T14:12:45Z
@Musk-v5d,Yang perlu di waspadai itu Berikan Sekolah Blockchain dan Ai diindonesia sejak dini biar ga dikit2 panik karena ketidaktahuan,17,2025-05-05T14:12:26Z
@ravincreations,"Orang miskin dimakan orang kaya, orang bodoh dimakan orang pintar. 🙄",8,2025-05-05T14:11:33Z
@Musk-v5d,Tanda SDM nya Ai masih rendah diindonesia. World tidak meminta data lain yang bisa dipalsukan . Mereka hanya ingin bukti manusia diretina mata yang setiap manusia berbeda seperti Sidik jari,0,2025-05-05T14:10:36Z
@AsepTasik-k6y,Hati hati dipakai Pinjol 😂,0,2025-05-05T14:10:10Z
@Musk-v5d,"Bukan cuma karena uang , Sam altman Ceo OpenAi chatgpt itu pelopornya Ai . World dibangun untuk di blockchain pembeda antara manusia dan Ai. Yang merugikan mereka pencuri data KYC akan rugi selama ini memanipulasi manusia dan bot yang sulit dibedakan",3,2025-05-05T14:08:38Z
@biancalestariw171,eh sorry ya ges udah ke back up data nya,0,2025-05-05T14:05:22Z
@pebriyani4437,bener bang ruby  retina kita dijadikan unik code seperti frasa sandi jadi gk sembarang orang bisa ngambil data retina kita,0,2025-05-05T14:02:32Z
@biancalestariw171,"bagaimana cara kita memberi tau mereka
bagaimana cara kita memberi tau mereka
bagaimana cara kita memberi tau mereka
bagaimana cara kita memberi tau mereka",0,2025-05-05T14:01:57Z
@AlfaAlfa-z6r,😂😂akibat kebodohan dan kemiskinan😂😂yg pntg dapat uang😂😂,0,2025-05-05T13:59:35Z
@Syakira-16q,Kita pegang aja omongan ahli ini,1,2025-05-05T13:57:44Z
@yutubkuful,eith.. Pemerintah sdh nyerah yah melindungi data warganya ? jadi kerajaan aja lah 😊,0,2025-05-05T13:55:44Z
@ourora__2358,Mana bps ini contoh negara kita miskin,0,2025-05-05T13:54:42Z
@Tama1996-d6u,PEMBODOHAN GAYA BARU....,0,2025-05-05T13:53:16Z
@langitcerah-y2y,"Ya namanya juga susah cari uang,jangan di larang2 donk,preman aja gak bisa di atasin...
Judol pun gak bisa di atasin
Apa lagi cartel narkoba seperti begal",1,2025-05-05T13:52:04Z
@andikurniawan2985,"Yg paham kripto pasti ketawa melihat ini dan rata"" developer nya cerdas karena didunia kripto itu kejam data diperjualbelikan",8,2025-05-05T13:50:10Z
@tinariana6527,Orang bodoh itu jujur mirus stop deh sayrda semua udhlhjngn hiroukn,0,2025-05-05T13:48:22Z
@kurangturu6060,dan negara hanya diam,0,2025-05-05T13:48:13Z
@tinariana6527,Knapa orang pda bodoh bnget halo saudraku pleas deh pikir2 dulu ..dg no hp udah kthuan semua word is meaning Dunia mata indra yg sangat pnting,0,2025-05-05T13:45:26Z
@shadow-v9f,"ini pakar apaan cuk kalau marketing bilang aja instal app lalu dapat crypto, ga perlu pake retina segala",0,2025-05-05T13:43:40Z
@azhanreal9468,bukti pemerintah Gagal.,35,2025-05-05T13:42:19Z
@Mosad141,Semoga bukan produk tuk kepentingan genosida,0,2025-05-05T13:39:56Z
@greisboy425,"ngak apa apa, daripada kasih ke kominfo ngak dapat apa apa.",1,2025-05-05T13:39:10Z
@indrams2433,"TERIMAKASIH JOKOWIIIIII....
INILAH HASIL KERJAMU 10 TAHUN....😢😢😢",0,2025-05-05T13:38:47Z
@widodosetiyosetiyo856,sebantar lagi  roysakti akan di ulas,0,2025-05-05T13:35:39Z
@ndaslaler55,yang salah bukan rakyatnya tapi pemerintahnya yg gak mampu melindungi rakyatnya,31,2025-05-05T13:32:38Z
@iqooz7ku,"y karna mreka terpojok butuh uang buat menghidupi anak istri
pmrintah mlh sibuk kekuasaan + cari cara krupsi biar aman",0,2025-05-05T13:27:10Z
@Kusuma16967,Makin rusak ni negara Astaghfirullah,0,2025-05-05T13:26:53Z
@KI-XATAN666,"nyari kerja susah tambah banyak persyaratan nya,jadi mau gk mau rakyat mau",1,2025-05-05T13:24:54Z
@bebekmerem4514,Negara gagal mensejahterakan dan mencerdaskan rakyat,1,2025-05-05T13:21:29Z
@etexxkairaphasya783,Apakah negara tidak malu dengan kejadian ini ? Dan apakah  MPR dan DPR  tidak malu dengan ke jadian ini ? Rakyat kesulitan hidup sampai seperti ini,15,2025-05-05T13:17:19Z
@kidsaninyafamily8738,ini konspirasi Barat. Agar Keamanan Suatu negara bisa mendeteksi sangat Akurat Orang-orang yg telah merekam retina matanya. kalau Sidik jari itu masih bisa di Manipulasi Sistemnya. Tapi klw Retina mata itu Sulit utk Merubah menganti identitas orang tersebut yg telah merekam retinanya. Jadi Manusia ini mulai mnjd Objek Seperti Robot.. yg bisa di Deteksi oleh Sistem.,28,2025-05-05T13:12:04Z
@billypratama2217,"Jangan kan cuma retina klo ginjal bisa di perjual belikan secara legal juga banyak yg mau jual, termasuk gw ...",4,2025-05-05T12:33:39Z
@takimbul7856,Pada intinya pengen di bagi dua penghasilan nyah 😅😅😅,1,2025-05-05T12:24:22Z
@RendySamosir-i7w,Korban pinjol semua,9,2025-05-05T12:22:52Z
@ImbronNXP,Kepolisian harus tindak tegas donk kalau ada potensi untuk merugikan masyarakat..,0,2025-05-05T12:17:02Z
@Riko-z3c,"Saya sudah mendaftar. Ketahuilan di dalam app World tsb tersedia hapus akun. Namun, rekam retina mata TIDAK AKAN bisa dihapus dan saya sangat menyesal. Sayangi data anda, terlebih retina mata",0,2025-05-05T12:13:12Z
@HanifMaulanaChanel,"Hati-hati sekali download aplikasi data data kita di hp kena, ada data rekening bang, pin bank, email, pin email, habis dikuras sekali klik ngerekam data data kita bisa jadi, kalau hp kosongan gpp karena pin dan password kita simpan di hp lain.",1,2025-05-05T12:11:06Z
@sitorsitumorang2085,Jawaban Jaka sembung bawa golok,0,2025-05-05T12:09:20Z
@bensonjb4894,"Bukti nyata ekonomi Indonesia lagi krisis bukan cuma sakit tapi sekarat, namun tetap saja pemerintah cuek cuek",2,2025-05-05T12:02:33Z
@xsnckp,"jenius ceo openAI, memerangkap orang miskin menggunakan uang 👏",53,2025-05-05T12:02:17Z
@hirokitaka-h6b,"ngeriii tiba² di tagih hutang oleh bank asing, udah kismin terpaksa jual aset lunasi hutang di word crypto",0,2025-05-05T12:00:40Z
@Solikhin-z3p,"Ini aplikasi intelejen luar, untuk kepentingannya. Dg cr mencari data informasi melalui retina mata.",9,2025-05-05T11:59:48Z
@tapchannel95,Abis kena hack nanti 😂😂 kok orang Indonesia gk pinter2  jelas ini pencurian data nanti,1,2025-05-05T11:59:38Z
@andriyansyah2477,bodo amat,1,2025-05-05T11:44:50Z
@pandiajah5814,"Orang indonesia mah gampang ka olo ,",0,2025-05-05T11:40:18Z
@auron7361,Pemerintahnya diam aja kan gblkk,0,2025-05-05T11:34:09Z
@brader911,Inilah tanda2 pemerintah sdh tdk mampu menolong rakyatnya sendiri byk yg miskin dan penggangguran😅,70,2025-05-05T11:33:09Z
@onii1175,Bahaya lohhh,8,2025-05-05T11:28:43Z
@mooringland2646,YANG BILANG TAKUT DATA KITA GAK AMAN.. PERTANYAANNYA.. MEMANG DATA KITA SELAMA INI MASIH AMAN?.. KEMARIN 2X DI JEBOL HACKER DIJUAL YAKIN DATA KALIAN GAK TERMASUK😂,22,2025-05-05T11:27:57Z
@R0CKS_D_XEBEC-w6b,Karena negara gagal memberikan lapangan pekerjaan seluas luasnya itulah efeknya,75,2025-05-05T11:19:13Z
@NewKidsOnTheFrags,"Kegagalan pemerintah mensejahterakan rakyat, dan ketidak mampuan pemerintah mendidik rakyat. Akibatnya rakyat mudah dieksploitasi hanya demi segelintir uang yg tak seberapa.",10,2025-05-05T11:10:52Z
@alba4994,Ga ada makan siang gratis.. ingat itu,13,2025-05-05T11:10:52Z
@pampam-tu8hj,Yang penting dapet duit....,2,2025-05-05T11:10:39Z
@NurhayatiLilis-zn2nb,"#kasihan RAKYAT INDONESIA KEKURANGAN UANG
UANG RAKYAT #APBN habis utk kasih makan penguasa dan pejabat😢😢😢😢 akhirnya jual #RETINA MATA",0,2025-05-05T11:10:34Z
@NugrohoMuhammadIkhsan-v4t,"Gw bingung sama rakyat sekarang...
Demi uang apapun dilakukan demi aplikasi 
Gak liat resikonya.kalau data pribadi sewaktu waktu dimanfaatkan.rakyat baru sadar",17,2025-05-05T11:09:48Z
@HarunAlkhafiz,Hati hati kedepannya,25,2025-05-05T11:09:44Z
@HarunAlkhafiz,Naujubillaah,1,2025-05-05T11:09:30Z
@Muhartonomuhartono,Yang oenting apa tindakan pemda dan aparay hukum,1,2025-05-05T11:08:36Z
@dinoseus2734,Jawaban dari pakar kayak gini 😂,1,2025-05-05T11:04:07Z
@andisutanto7536,"Mtar ketika anda punya duit di bank atau aplikasi bakal dikuras pake akses retina mu sendiri, senjata makan tuan...",27,2025-05-05T11:00:15Z
@agussalim2705,"Pertanyaan nya : Tujuan mereka minta data kita Apa? Sampe mereka reLa membayar kita, dan keuntungan buat mereka apa dari Data kita ??,  
soalnya kurang logis penjelasan nya kalo memang itu Gimik marketing",20,2025-05-05T10:54:54Z
